id;name;price;link;description
178;Платье "Evening Star";4200 рублей;https://example.com;Вечернее платье с блестками. Цвет: золотой. Материал: синтетика.
179;Пальто "Wool Coat";5800 рублей;https://example.com;Классическое шерстяное пальто. Цвет: серый. Материал: шерсть.
180;Брюки "Harem Pants";2400 рублей;https://example.com;Широкие брюки-харем. Цвет: черный. Материал: полиэстер.
181;Топ "Crop Top";1000 рублей;https://example.com;Короткий топ без рукавов. Цвет: белый. Материал: эластичный хлопок.
182;Платье "Retro Vibe";3100 рублей;https://example.com;Платье в стиле ретро с клетчатым принтом. Цвет: красный с черным. Материал: хлопок.
183;Джинсы "Boyfriend Jeans";2700 рублей;https://example.com;Свободные джинсы в стиле "бойфренд". Цвет: голубой. Материал: деним.
184;Куртка "Leather Biker";7000 рублей;https://example.com;Кожаная куртка-байкер. Цвет: черный. Материал: натуральная кожа.
185;Платье "Bodycon Dress";2900 рублей;https://example.com;Обтягивающее платье. Цвет: черный. Материал: эластичный полиэстер.
186;Свитшот "Logo Print";1700 рублей;https://example.com;Свитшот с логотипом бренда. Цвет: черный с белым принтом. Материал: хлопок.
187;Юбка "Circle Skirt";1600 рублей;https://example.com;Юбка-солнце с пышной формой. Цвет: красный. Материал: хлопок.
188;Пиджак "Double Breasted";3900 рублей;https://example.com;Двубортный пиджак с двумя рядами пуговиц. Цвет: черный. Материал: полиэстер
189;Брюки "Paperbag Waist";2300 рублей;https://example.com;Брюки с завышенной талией и поясом. Цвет: бежевый. Материал: хлопок.
190;Платье "Wrap Midi";3000 рублей;https://example.com;Платье-халат средней длины. Цвет: синий. Материал: вискоза.
191;Куртка "Bomber Leather";6800 рублей;https://example.com;Кожаная куртка-бомбер. Цвет: черный. Материал: натуральная кожа.
192;Джемпер "Turtleneck";2100 рублей;https://example.com;Джемпер с высоким воротником. Цвет: серый. Материал: акрил.
193;Юбка "Skater Skirt";1500 рублей;https://example.com;Юбка-трапеция с пышной формой. Цвет: черный. Материал: полиэстер.
194;Платье "Sequin Dress";3900 рублей;https://example.com;Платье полностью покрытое пайетками. Цвет: золотой. Материал: синтетика.
195;Брюки "Straight Leg";2600 рублей;https://example.com;Прямые брюки классического кроя. Цвет: черный. Материал: смесовая ткань.
196;Куртка "Parka Faux Fur";5000 рублей;https://example.com;Парка с искусственным мехом на капюшоне. Цвет: оливковый. Материал: нейлон.
197;Платье "Vintage Floral";3300 рублей;https://example.com;Платье с винтажным цветочным принтом. Цвет: бордовый. Материал: хлопок.
198;Юбка "Pleated Mini";1800 рублей;https://example.com;Мини-юбка со складками. Цвет: черный. Материал: полиэстер.
199;Пиджак "Oversized Wool";4000 рублей;https://example.com;Оверсайз-пиджак из шерсти. Цвет: серый. Материал: шерсть.
200;Брюки "Wide Leg Palazzo";2700 рублей;https://example.com;Очень широкие брюки палаццо. Цвет: черный. Материал: шифон.
201;Тональный крем L'Oréal True Match;999 рублей;https://example.com;Легкий тональный крем с матовым финишем, оттенок N2 Nude Beige. Содержит SPF 17. Подходит для чувствительной кожи.
202;Помада MAC Matte Lipstick;2490 рублей;https://example.com;Матовая помада из коллекции Retro Matte, оттенок Ruby Woo. Устойчивая формула, насыщенный красный цвет.
203;Тушь для ресниц Maybelline Lash Sensational;699 рублей;https://example.com;Объемная тушь с эффектом веера. Щеточка с микрощетинками разделяет каждую ресничку.
204;Палетка теней Urban Decay Naked3;3990 рублей;https://example.com;Палетка из 12 оттенков розовых и нейтральных теней. Матовые и шиммерные текстуры.
205;Бронзер Hoola от Benefit;2790 рублей;https://example.com;Матовый бронзер универсального оттенка. Компактная упаковка с зеркалом и пушистой кистью.
206;Хайлайтер Becca Shimmering Skin Perfector;2590 рублей;https://example.com;Жидкий хайлайтер с перламутровым сиянием, оттенок Champagne Pop.
207;Карандаш для бровей Anastasia Beverly Hills;1890 рублей;https://example.com;Механический карандаш с восковой текстурой, оттенок Soft Brown.
208;Румяна NARS Blush;2390 рублей;https://example.com;Румяна с шелковистой текстурой, оттенок Orgasm. Золотисто-розовый с легким шиммером.
209;Праймер для лица Smashbox Photo Finish Foundation Primer;2890 рублей;https://example.com;Увлажняющий праймер, выравнивает тон кожи и продлевает стойкость макияжа.
210;Консилер Tarte Shape Tape;2190 рублей;https://example.com;Высокопигментированный консилер, оттенок Light Neutral. Скрывает темные круги и покраснения.
211;Пудра Laura Mercier Translucent Loose Setting Powder;3190 рублей;https://example.com;Прозрачная рассыпчатая пудра для фиксации макияжа. Матирует кожу.
212;Блеск для губ Dior Addict Lip Maximizer;2990 рублей;https://example.com;Увлажняющий блеск с эффектом объема, оттенок Pink.
213;Кисть для макияжа Real Techniques;799 рублей;https://example.com;Кисть для нанесения тонального крема, мягкая и плотная щетина.
214;Палетка корректоров NYX Professional Makeup;1299 рублей;https://example.com;Набор из 6 корректоров разных оттенков для маскировки недостатков кожи.
215;Гель для бровей Benefit Gimme Brow+;2590 рублей;https://example.com;Водостойкий гель с микрофиброй, оттенок Medium.
216;Тени для век Pat McGrath Labs;4590 рублей;https://example.com;Шиммерные тени из коллекции Mothership, оттенок Gold 001.
217;База под макияж глаз Urban Decay Primer Potion;1690 рублей;https://example.com;Прозрачная база, увеличивает стойкость теней и яркость цвета.
218;Помада YSL Rouge Pur Couture;3490 рублей;https://example.com;Кремовая помада с увлажняющей формулой, оттенок Le Rouge.
219;Тушь для бровей Anastasia Beverly Hills;1990 рублей;https://example.com;Водостойкая тушь, фиксирует волоски и придает объем.
220;Палетка хайлайтеров Fenty Beauty Killawatt Freestyle Highlighter;3190 рублей;https://example.com;Два оттенка хайлайтеров: металлический и сияющий.
221;Консилер Maybelline Fit Me Concealer;699 рублей;https://example.com;Легкая текстура, оттенок Light. Идеально подходит для ежедневного использования.
222;Помада-карандаш Kylie Cosmetics;1990 рублей;https://example.com;Матовая помада, оттенок Koko K. Удобный аппликатор для точного нанесения.
223;Палетка теней Morphe 35O;2490 рублей;https://example.com;35 теплых оттенков теней, матовые и шиммерные текстуры.
224;Праймер для век Too Faced Shadow Insurance;1890 рублей;https://example.com;Прозрачная база, предотвращает скатывание теней.
225;Румяна в стике Milk Makeup Lip + Cheek;1990 рублей;https://example.com;Универсальный кремовый продукт для губ и щек, оттенок Perk.
226;Тональный крем Estée Lauder Double Wear;4790 рублей;https://example.com;Стойкий тональный крем, оттенок Cool Vanilla. Устойчив к воде и поту.
227;Блеск для губ Lancôme Juicy Tubes;1990 рублей;https://example.com;Прозрачный блеск с ароматом фруктов, оттенок Berry.
228;Палетка контурирования Kat Von D Shade + Light Contour Palette;3990 рублей;https://example.com;6 оттенков для создания четких контуров лица.
229;Помада Charlotte Tilbury Matte Revolution;2990 рублей;https://example.com;Матовая помада с комфортной текстурой, оттенок Pillow Talk.
230;Тени для век Huda Beauty Obsessions;1990 рублей;https://example.com;Мини-палетка из 9 оттенков, коллекция Rose Gold.
231;Праймер для лица Hourglass Veil Mineral Primer;4290 рублей;https://example.com;Минеральная база с легкой текстурой, матирует кожу.
232;Помада-блеск Dior Addict Stellar Shine;2990 рублей;https://example.com;Блестящий финиш, оттенок Star.
233;Палетка теней Natasha Denona Mini Palette;4990 рублей;https://example.com;5 оттенков с металлическим и матовым финишем.
234;Бронзер Fenty Beauty Sun Stalk'r Instant Warmth Bronzer;2990 рублей;https://example.com;Матовый бронзер, оттенок Private Island.
235;Тушь для ресниц Lancôme Monsieur Big;2190 рублей;https://example.com;Объемная тушь с черной щеточкой, создает эффект "паучьих лапок".
236;Помада Tom Ford Lip Color;4990 рублей;https://example.com;Кремовая помада с насыщенным пигментом, оттенок Scarlet Rouge.
237;Палетка теней ColourPop Yes, Please!;1490 рублей;https://example.com;12 оттенков теплых теней, матовые и металлические текстуры.
238;Праймер для лица The Ordinary High-Adherence Silicone Primer;590 рублей;https://example.com;Прозрачная база с силиконовой основой, выравнивает поры.
239;Помада-карандаш Fenty Beauty Stunna Lip Paint;2990 рублей;https://example.com;Устойчивая жидкая помада, оттенок Uncensored.
240;Палетка хайлайтеров Anastasia Beverly Hills Amrezy Highlighter;3490 рублей;https://example.com;4 оттенка хайлайтеров для создания сияющего макияжа.
241;Тональный крем Giorgio Armani Power Fabric;5990 рублей;https://example.com;Стойкий тональный крем, оттенок 4. Полуматовый финиш.
242;Помада Givenchy Le Rouge;3990 рублей;https://example.com;Кремовая помада с увлажняющей формулой, оттенок Red Carpet.
243;Палетка теней Pat McGrath Labs Mothership V;5990 рублей;https://example.com;10 оттенков теней с металлическим и матовым финишем.
244;База под макияж Marc Jacobs Under(cover) Perfecting Coconut Face Primer;3990 рублей;https://example.com;Увлажняющая база с кокосовым маслом, выравнивает тон кожи.
245;Помада Bite Beauty Power Move Creamy Matte Lip Crayon;1990 рублей;https://example.com;Матовая помада-карандаш, оттенок Nude.
246;Палетка теней Huda Beauty Mercury Retrograde;4990 рублей;https://example.com;18 оттенков теней с металлическим и матовым финишем.
247;Праймер для лица Smashbox Photo Finish Foundation Primer Oil Free;2890 рублей;https://example.com;Безмасляная база, контролирует жирный блеск.
248;Помада Chanel Rouge Coco Flash;3990 рублей;https://example.com;Блестящая помада с увлажняющей формулой, оттенок Boy.
249;Палетка теней Anastasia Beverly Hills Modern Renaissance;3990 рублей;https://example.com;14 оттенков теплых теней, матовые и шиммерные текстуры.
250;Тушь для ресниц Benefit They're Real!;2590 рублей;https://example.com;Объемная тушь с удлиняющим эффектом, черная.
251;Палетка теней Huda Beauty Nude Obsessions;2490 рублей;https://example.com;Мини-палетка из 9 нейтральных оттенков, матовые и шиммерные текстуры.
252;База под макияж Too Faced Hangover Replenishing Face Primer;2890 рублей;https://example.com;Увлажняющая база с экстрактом кокосовой воды, выравнивает кожу.
253;Помада MAC Lipstick;2190 рублей;https://example.com;Кремовая помада с насыщенным пигментом, оттенок Chili. Идеально подходит для осеннего макияжа.
254;Тональный крем Dior Forever Skin Glow;5490 рублей;https://example.com;Легкий тональный крем с сияющим финишем, оттенок 0N. Содержит SPF 35.
255;Палетка румян и хайлайтеров Anastasia Beverly Hills Amrezy Cheek Palette;3990 рублей;https://example.com;8 оттенков для создания многомерного макияжа щек.
256;Тушь для ресниц Lancôme Hypnôse Drama;2490 рублей;https://example.com;Объемная тушь с эффектом драматичных ресниц, черная.
257;Помада-блеск YSL Vinyl Cream Lip Stain;2990 рублей;https://example.com;Жидкая помада с виниловым финишем, оттенок Red Temptation.
258;Праймер для лица Laura Mercier Foundation Primer - Radiance;3190 рублей;https://example.com;Сияющая база с легкой текстурой, придает коже здоровое сияние.
259;Палетка теней Natasha Denona Mini Lila Palette;4990 рублей;https://example.com;5 оттенков фиолетовых теней с металлическим и матовым финишем.
260;Бронзер Hourglass Ambient Lighting Bronzer;4290 рублей;https://example.com;Матовый бронзер с легким шиммером, оттенок Diffused Bronze Light.
261;Помада Tom Ford Boys & Girls;2990 рублей;https://example.com;Компактная помада с увлажняющей формулой, оттенок Diego.
262;Палетка теней Pat McGrath Labs Mothership VI;5990 рублей;https://example.com;10 оттенков холодных теней с металлическим и матовым финишем.
263;Тональный крем NARS Sheer Glow Foundation;4490 рублей;https://example.com;Легкий тональный крем с сияющим финишем, оттенок Punjab. Подходит для нормальной и сухой кожи.
264;Помада Bite Beauty Power Move Matte Lip Crayon;1990 рублей;https://example.com;Матовая помада-карандаш, оттенок Hazelnut. Удобный аппликатор для точного нанесения.
265;Палетка теней ColourPop Bare Necessities;1490 рублей;https://example.com;12 оттенков нейтральных теней, матовые и шиммерные текстуры.
266;Праймер для лица The Ordinary High-Spreadability Fluid Primer;590 рублей;https://example.com;Легкая база с гелевой текстурой, выравнивает поры.
267;Помада-карандаш Fenty Beauty Slip Shine Sheer Shiny Lipstick;2990 рублей;https://example.com;Увлажняющая помада с блестящим финишем, оттенок Glazed Honey.
268;Палетка хайлайтеров Anastasia Beverly Hills Gleam Kit;3490 рублей;https://example.com;5 оттенков хайлайтеров для создания яркого сияющего макияжа.
269;Тональный крем Giorgio Armani Luminous Silk Foundation;5990 рублей;https://example.com;Легкий тональный крем с естественным сиянием, оттенок 4. Формула на основе микросфер.
270;Помада Givenchy Le Rouge Deep Velvet;3990 рублей;https://example.com;Матовая жидкая помада с устойчивой формулой, оттенок 33 Rouge Grainé.
271;Палетка теней Pat McGrath Labs Mothership VII;5990 рублей;https://example.com;10 оттенков теплых теней с металлическим и матовым финишем.
272;База под макияж Marc Jacobs Under(cover) Perfecting Coconut Eye Primer;3990 рублей;https://example.com;Увлажняющая база для век с кокосовым маслом, увеличивает стойкость теней.
273;Помада Bite Beauty Power Move Creamy Matte Lip Crayon;1990 рублей;https://example.com;Матовая помада-карандаш, оттенок Fig. Удобный аппликатор для точного нанесения.
274;Палетка теней Huda Beauty Desert Dusk;4990 рублей;https://example.com;18 оттенков теплых теней с металлическим и матовым финишем.
275;Праймер для лица Smashbox Photo Finish Foundation Primer Oil Free;2890 рублей;https://example.com;Безмасляная база, контролирует жирный блеск.
276;Помада Chanel Rouge Allure Ink Fusion;3990 рублей;https://example.com;Устойчивая жидкая помада с матовым финишем, оттенок Intense Rouge.
277;Палетка теней Anastasia Beverly Hills Soft Glam;3990 рублей;https://example.com;14 оттенков теплых теней, матовые и шиммерные текстуры.
278;Тушь для ресниц Benefit Roller Lash;2590 рублей;https://example.com;Удлиняющая тушь с эффектом "завитых" ресниц, черная.
279;Помада MAC Powder Kiss Lipstick;2190 рублей;https://example.com;Матовая помада с бархатистой текстурой, оттенок Devoted To Chili.
280;Палетка теней Natasha Denona Gold Palette;4990 рублей;https://example.com;15 оттенков золотых теней с металлическим и матовым финишем.
281;База под макияж Too Faced Born This Way Ethereal Glow Primer;2890 рублей;https://example.com;Увлажняющая база с перламутровым сиянием, выравнивает тон кожи.
282;Помада MAC Retro Matte Liquid Lipcolour;2490 рублей;https://example.com;Устойчивая жидкая помада с матовым финишем, оттенок Feels So Grand.
283;Палетка теней Huda Beauty Rose Gold Remastered;4990 рублей;https://example.com;18 оттенков розово-золотых теней с металлическим и матовым финишем.
284;Тональный крем Dior Forever Skin Couture;5490 рублей;https://example.com;Легкий тональный крем с полуматовым финишем, оттенок 0N. Содержит SPF 35.
285;Помада YSL Rouge Pur Couture The Slim;3490 рублей;https://example.com;Матовая помада с устойчивой формулой, оттенок Nude Antique.
286;Палетка теней Pat McGrath Labs Mothership VIII;5990 рублей;https://example.com;10 оттенков холодных теней с металлическим и матовым финишем.
287;База под макияж Laura Mercier Foundation Primer - Hydrating;3190 рублей;https://example.com;Увлажняющая база с легкой текстурой, придает коже мягкость.
288;Помада Bite Beauty Power Move Matte Lip Crayon;1990 рублей;https://example.com;Матовая помада-карандаш, оттенок Almond. Удобный аппликатор для точного нанесения.
289;Палетка теней ColourPop You Had Me At Hello;1490 рублей;https://example.com;12 оттенков теплых теней, матовые и шиммерные текстуры.
290;Праймер для лица The Ordinary High-Adherence Silicone Primer;590 рублей;https://example.com;Прозрачная база с силиконовой основой, выравнивает поры.
291;Помада-карандаш Fenty Beauty Slip Shine Sheer Shiny Lipstick;2990 рублей;https://example.com;Увлажняющая помада с блестящим финишем, оттенок Sugar Candy.
292;Палетка хайлайтеров Anastasia Beverly Hills Gleam Kit;3490 рублей;https://example.com;5 оттенков хайлайтеров для создания яркого сияющего макияжа.
293;Тональный крем Giorgio Armani Luminous Silk Foundation;5990 рублей;https://example.com;Легкий тональный крем с естественным сиянием, оттенок 4. Формула на основе микросфер.
294;Помада Givenchy Le Rouge Deep Velvet;3990 рублей;https://example.com;Матовая жидкая помада с устойчивой формулой, оттенок 33 Rouge Grainé.
295;Палетка теней Pat McGrath Labs Mothership IX;5990 рублей;https://example.com;10 оттенков теплых теней с металлическим и матовым финишем.
296;База под макияж Marc Jacobs Under(cover) Perfecting Coconut Eye Primer;3990 рублей;https://example.com;Увлажняющая база для век с кокосовым маслом, увеличивает стойкость теней.
297;Помада Bite Beauty Power Move Creamy Matte Lip Crayon;1990 рублей;https://example.com;Матовая помада-карандаш, оттенок Blackberry. Удобный аппликатор для точного нанесения.
298;Палетка теней Huda Beauty Mercury Retrograde;4990 рублей;https://example.com;18 оттенков теплых теней с металлическим и матовым финишем.
299;Праймер для лица Smashbox Photo Finish Foundation Primer Oil Free;2890 рублей;https://example.com;Безмасляная база, контролирует жирный блеск.
300;Помада Chanel Rouge Allure Ink Fusion;3990 рублей;https://example.com;Устойчивая жидкая помада с матовым финишем, оттенок Intense Rouge.
301;Настенная полка "Минимализм";2490 рублей;https://example.com;Стильная настенная полка из натурального дерева, цвет - светлый дуб. Идеально подходит для хранения книг и декоративных элементов в скандинавском стиле.
302;Ковер "Геометрия";5990 рублей;https://example.com;Мягкий ковер с геометрическим узором, размер 160х230 см. Цвет: серый с белым. Материал: шерсть и акрил. Подходит для гостиной или спальни.
303;Декоративные подушки (набор из 2 шт);1890 рублей;https://example.com;Набор из двух подушек с бархатной текстурой. Цвета: бежевый и темно-синий. Размер: 50х50 см. В комплект входят наполнители.
304;Настенный светильник "Ретро";3790 рублей;https://example.com;Латунный светильник в стиле ретро, идеально подходит для освещения рабочей зоны или обеденного стола. Цвет: золотистый.
305;Декоративное панно "Природа";4290 рублей;https://example.com;Панно из натурального камня с изображением горного пейзажа. Размер: 80х60 см. Стиль: эко-дизайн.
306;Стул "Винтаж";6990 рублей;https://example.com;Деревянный стул с мягким сиденьем, обтянутым бежевой тканью. Цвет ножек: темное дерево. Стиль: классический.
307;Зеркало "Овал";8990 рублей;https://example.com;Большое зеркало в металлической раме черного цвета. Размер: 100х150 см. Стиль: современный.
308;Текстильный кашпо "Бохо";1290 рублей;https://example.com;Подвесное кашпо из натурального льна, цвет: коричневый. Размер: диаметр 25 см. Идеально для комнатных растений.
309;Консольный столик "Лофт";12490 рублей;https://example.com;Столик из металла и дерева, цвет: черный + светлое дерево. Размер: 120х40х80 см. Стиль: индустриальный.
310;Декоративная свеча "Арома";790 рублей;https://example.com;Ароматическая свеча в стеклянном стакане, объем: 250 мл. Аромат: ваниль и сандал. Горение до 50 часов.
311;Картина "Абстракция";9990 рублей;https://example.com;Художественная картина маслом на холсте, размер: 100х80 см. Цветовая гамма: синий, желтый, белый. Стиль: современный.
312;Пуфик "Круг";5990 рублей;https://example.com;Мягкий пуфик круглой формы, обтянутый серой тканью. Диаметр: 45 см. Высота: 40 см. Стиль: минимализм.
313;Настенные часы "Дерево";3490 рублей;https://example.com;Часы из натурального дерева, форма: круглая. Диаметр: 60 см. Цвет: светлое дерево. Стиль: эко.
314;Шторы "Шифон";4990 рублей;https://example.com;Прозрачные шторы из шифона, цвет: белый. Размер: 250х300 см. Стиль: романтичный.
315;Декоративная ваза "Керамика";2990 рублей;https://example.com;Ваза из керамики, цвет: матовый черный. Высота: 40 см. Стиль: современный.
316;Тумба "Классика";14990 рублей;https://example.com;Деревянная тумба с двумя ящиками, цвет: орех. Размер: 80х40х50 см. Стиль: классический.
317;Декоративная подставка для книг;1990 рублей;https://example.com;Металлическая подставка для книг в форме абстрактной фигуры. Цвет: золотистый. Стиль: современный.
318;Настенный органайзер "Лен";2290 рублей;https://example.com;Органайзер из льна с тремя карманами, цвет: бежевый. Размер: 60х40 см. Стиль: бохо.
319;Комод "Лофт";19990 рублей;https://example.com;Комод из металла и дерева, цвет: черный + светлое дерево. Размер: 100х50х80 см. Стиль: индустриальный.
320;Декоративная гирлянда "Свет";1490 рублей;https://example.com;Гирлянда из теплых светодиодов, длина: 5 метров. Стиль: универсальный.
321;Вешалка "Стойка";8990 рублей;https://example.com;Напольная вешалка из дерева и металла, цвет: темное дерево + черный. Высота: 180 см. Стиль: современный.
322;Декоративная корзина "Плетеная";2790 рублей;https://example.com;Корзина из ротанга, цвет: натуральный. Размер: 40х40х30 см. Стиль: эко.
323;Светильник "Подвес";6990 рублей;https://example.com;Подвесной светильник из металла, цвет: медь. Диаметр: 30 см. Стиль: лофт.
324;Декоративная рамка "Фото";990 рублей;https://example.com;Рамка для фотографий из дерева, цвет: белый. Размер: 20х30 см. Стиль: скандинавский.
325;Плед "Мягкий";3990 рублей;https://example.com;Плед из микрофибры, цвет: серый. Размер: 150х200 см. Стиль: универсальный.
326;Декоративная подушка "Цветы";1490 рублей;https://example.com;Подушка с цветочным принтом, размер: 50х50 см. Материал: хлопок. Стиль: прованс.
327;Настенный крючок "Дерево";890 рублей;https://example.com;Крючок из дерева, цвет: светлое дерево. Размер: 10х10 см. Стиль: эко.
328;Столик "Журнальный";12990 рублей;https://example.com;Журнальный столик из стекла и металла, цвет: прозрачный + черный. Размер: 60х60х40 см. Стиль: современный.
329;Декоративная свеча "Спокойствие";1290 рублей;https://example.com;Ароматическая свеча в керамическом стакане, объем: 300 мл. Аромат: лаванда. Горение до 60 часов.
330;Картина "Море";10990 рублей;https://example.com;Картина маслом на холсте, размер: 120х80 см. Цветовая гамма: синий, белый. Стиль: морской.
331;Пуф "Куб";7990 рублей;https://example.com;Пуф кубической формы, обтянутый черной кожей. Размер: 50х50х50 см. Стиль: современный.
332;Настенные часы "Металл";4990 рублей;https://example.com;Часы из металла, форма: квадратная. Размер: 50х50 см. Цвет: серебристый. Стиль: минимализм.
333;Шторы "Тюль";3990 рублей;https://example.com;Прозрачные шторы из тюля, цвет: белый. Размер: 300х250 см. Стиль: классический.
334;Декоративная ваза "Стекло";3490 рублей;https://example.com;Ваза из прозрачного стекла, высота: 50 см. Стиль: универсальный.
335;Тумба "Мини";9990 рублей;https://example.com;Маленькая тумба из дерева, цвет: светлое дерево. Размер: 60х40х50 см. Стиль: скандинавский.
336;Декоративная подставка для украшений;1790 рублей;https://example.com;Подставка для колец и серег из дерева, цвет: светлое дерево. Размер: 20х20х30 см. Стиль: эко.
337;Настенный органайзер "Металл";2990 рублей;https://example.com;Органайзер из металла с тремя полками, цвет: черный. Размер: 40х30х20 см. Стиль: индустриальный.
338;Комод "Мини";12990 рублей;https://example.com;Комод с тремя ящиками из дерева, цвет: орех. Размер: 80х40х80 см. Стиль: классический.
339;Декоративная гирлянда "Звезды";1990 рублей;https://example.com;Гирлянда с подвесными звездами, длина: 3 метра. Стиль: детский.
340;Вешалка "Настенная";6990 рублей;https://example.com;Настенная вешалка из дерева, цвет: темное дерево. Размер: 60х20х10 см. Стиль: современный.
341;Декоративная корзина "Ткань";2490 рублей;https://example.com;Корзина из ткани, цвет: серый. Размер: 50х50х30 см. Стиль: универсальный.
342;Светильник "Настольный";4990 рублей;https://example.com;Настольный светильник из металла, цвет: золотистый. Высота: 40 см. Стиль: современный.
343;Декоративная рамка "Черно-белая";1290 рублей;https://example.com;Рамка для фотографий из пластика, цвет: черно-белый. Размер: 25х35 см. Стиль: минимализм.
344;Плед "Шерсть";5990 рублей;https://example.com;Плед из натуральной шерсти, цвет: бежевый. Размер: 180х220 см. Стиль: классический.
345;Декоративная подушка "Геометрия";1690 рублей;https://example.com;Подушка с геометрическим принтом, размер: 50х50 см. Материал: хлопок. Стиль: современный.
346;Настенный крючок "Металл";990 рублей;https://example.com;Крючок из металла, цвет: черный. Размер: 10х10 см. Стиль: индустриальный.
347;Столик "Угловой";14990 рублей;https://example.com;Угловой столик из дерева, цвет: светлое дерево. Размер: 80х80х80 см. Стиль: классический.
348;Декоративная свеча "Романтика";1490 рублей;https://example.com;Ароматическая свеча в стеклянном стакане, объем: 350 мл. Аромат: роза. Горение до 70 часов.
349;Картина "Город";11990 рублей;https://example.com;Картина маслом на холсте, размер: 100х80 см. Цветовая гамма: серый, черный, белый. Стиль: городской.
350;Пуф "Овал";8990 рублей;https://example.com;Пуф овальной формы, обтянутый бархатом, цвет: бордовый. Размер: 60х40х40 см. Стиль: роскошный.
351;Настенный светильник "Капля";3990 рублей;https://example.com;Светильник из матового стекла в форме капли, цвет: белый. Размер: высота 30 см. Стиль: современный.
352;Декоративная корзина "Ротанг";3290 рублей;https://example.com;Корзина из ротанга натурального цвета, размер: 50х50х40 см. Идеально для хранения игрушек или журналов. Стиль: эко.
353;Панно "Металл";7990 рублей;https://example.com;Металлическое панно с абстрактным узором, размер: 100х60 см. Цвет: черный + золотистый. Стиль: лофт.
354;Подсвечник "Керамика";1990 рублей;https://example.com;Керамический подсвечник в форме чаши, цвет: терракотовый. Высота: 15 см. Стиль: бохо.
355;Журнальный столик "Дерево";15990 рублей;https://example.com;Столик из массива дерева, цвет: темное дерево. Размер: 120х60х40 см. Стиль: классический.
356;Декоративные часы "Стекло";4490 рублей;https://example.com;Настенные часы из прозрачного стекла, диаметр: 80 см. Цифры выполнены в минималистичном стиле. Стиль: современный.
357;Текстильный коврик "Полосы";2990 рублей;https://example.com;Коврик с полосатым узором, размер: 80х150 см. Цвет: серый + белый. Материал: хлопок. Стиль: скандинавский.
358;Ваза "Керамическая";3790 рублей;https://example.com;Ваза из глазурованной керамики, цвет: голубой. Высота: 45 см. Стиль: прованс.
359;Настенный органайзер "Плетеный";3990 рублей;https://example.com;Органайзер из плетеного ротанга, размер: 60х40 см. Подходит для хранения мелочей. Стиль: эко.
360;Комод "Мини-Лофт";17990 рублей;https://example.com;Комод из металла и дерева, цвет: черный + светлое дерево. Размер: 80х40х90 см. Стиль: индустриальный.
361;Декоративная гирлянда "Снежинки";1690 рублей;https://example.com;Гирлянда с подвесными снежинками, длина: 2 метра. Стиль: зимний.
362;Вешалка "Напольная";10990 рублей;https://example.com;Напольная вешалка из металла, цвет: черный. Высота: 180 см. Стиль: современный.
363;Декоративная корзина "Тканевая";2890 рублей;https://example.com;Корзина из ткани, цвет: бежевый. Размер: 40х40х30 см. Стиль: универсальный.
364;Светильник "Подвесной";5990 рублей;https://example.com;Подвесной светильник из металла, цвет: медь. Диаметр: 25 см. Стиль: лофт.
365;Рамка "Деревянная";1190 рублей;https://example.com;Рамка для фотографий из дерева, цвет: светлое дерево. Размер: 20х30 см. Стиль: эко.
366;Плед "Флисовый";3490 рублей;https://example.com;Плед из мягкого флиса, цвет: синий. Размер: 160х220 см. Стиль: универсальный.
367;Декоративная подушка "Узор";1590 рублей;https://example.com;Подушка с этническим узором, размер: 50х50 см. Материал: хлопок. Стиль: бохо.
368;Настенный крючок "Черный";1090 рублей;https://example.com;Крючок из металла, цвет: черный. Размер: 10х10 см. Стиль: минимализм.
369;Столик "Круглый";13990 рублей;https://example.com;Круглый столик из дерева, цвет: орех. Диаметр: 80 см. Высота: 45 см. Стиль: классический.
370;Декоративная свеча "Вечер";1390 рублей;https://example.com;Ароматическая свеча в стеклянном стакане, объем: 300 мл. Аромат: ваниль. Горение до 60 часов.
371;Картина "Цветы";12990 рублей;https://example.com;Картина маслом на холсте, размер: 120х80 см. Цветовая гамма: красный, желтый, зеленый. Стиль: романтичный.
372;Пуф "Мягкий";9990 рублей;https://example.com;Пуф из мягкого текстиля, цвет: серый. Размер: 50х50х40 см. Стиль: современный.
373;Настенные часы "Круг";4990 рублей;https://example.com;Часы круглой формы из металла, диаметр: 70 см. Цвет: золотистый. Стиль: роскошный.
374;Шторы "Шелк";5990 рублей;https://example.com;Шторы из шелка, цвет: бежевый. Размер: 250х300 см. Стиль: классический.
375;Ваза "Стеклянная";3990 рублей;https://example.com;Ваза из прозрачного стекла, высота: 60 см. Стиль: универсальный.
376;Тумба "Мини-Классика";11990 рублей;https://example.com;Тумба из дерева, цвет: орех. Размер: 60х40х50 см. Стиль: классический.
377;Декоративная подставка для украшений;1890 рублей;https://example.com;Подставка для колец и серег из металла, цвет: золотистый. Размер: 20х20х30 см. Стиль: современный.
378;Настенный органайзер "Металлический";3290 рублей;https://example.com;Органайзер из металла с тремя полками, цвет: черный. Размер: 40х30х20 см. Стиль: индустриальный.
379;Комод "Мини-Лофт";14990 рублей;https://example.com;Комод с тремя ящиками из дерева, цвет: светлое дерево. Размер: 80х40х80 см. Стиль: скандинавский.
